run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
ERR1051128	SAMEA3594741	ERX1131413	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/008/ERR1051128/ERR1051128.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051128/36_IonXpress_044_rawlib.basecaller.bam	
ERR1051131	SAMEA3594744	ERX1131416	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/001/ERR1051131/ERR1051131.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051131/36_IonXpress_047_rawlib.basecaller.bam	
ERR1051133	SAMEA3594746	ERX1131418	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/003/ERR1051133/ERR1051133.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051133/39_IonXpress_001_rawlib.basecaller.bam	
ERR1051140	SAMEA3594753	ERX1131425	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/000/ERR1051140/ERR1051140.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051140/39_IonXpress_010_rawlib.basecaller.bam	
ERR1051142	SAMEA3594755	ERX1131427	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/002/ERR1051142/ERR1051142.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051142/39_IonXpress_012_rawlib.basecaller.bam	
ERR1051143	SAMEA3594756	ERX1131428	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/003/ERR1051143/ERR1051143.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051143/39_IonXpress_014_rawlib.basecaller.bam	
ERR1051147	SAMEA3594761	ERX1131432	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/007/ERR1051147/ERR1051147.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051147/20_IonXpress_003_rawlib.basecaller.bam	
ERR1051149	SAMEA3594763	ERX1131434	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/009/ERR1051149/ERR1051149.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051149/20_IonXpress_005_rawlib.basecaller.bam	
ERR1051150	SAMEA3594764	ERX1131435	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/000/ERR1051150/ERR1051150.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051150/20_IonXpress_006_rawlib.basecaller.bam	
ERR1051151	SAMEA3594765	ERX1131436	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/001/ERR1051151/ERR1051151.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051151/20_IonXpress_007_rawlib.basecaller.bam	
ERR1051152	SAMEA3594766	ERX1131437	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/002/ERR1051152/ERR1051152.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051152/20_IonXpress_008_rawlib.basecaller.bam	
ERR1051157	SAMEA3594771	ERX1131442	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/007/ERR1051157/ERR1051157.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051157/20_IonXpress_013_rawlib.basecaller.bam	
ERR1051159	SAMEA3594773	ERX1131444	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/009/ERR1051159/ERR1051159.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051159/20_IonXpress_015_rawlib.basecaller.bam	
ERR1051161	SAMEA3594775	ERX1131446	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/001/ERR1051161/ERR1051161.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051161/20_IonXpress_017_rawlib.basecaller.bam	
ERR1051162	SAMEA3594776	ERX1131447	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/002/ERR1051162/ERR1051162.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051162/20_IonXpress_018_rawlib.basecaller.bam	
ERR1051166	SAMEA3594780	ERX1131451	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/006/ERR1051166/ERR1051166.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051166/20_IonXpress_022_rawlib.basecaller.bam	
ERR1051169	SAMEA3594783	ERX1131454	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/009/ERR1051169/ERR1051169.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051169/20_IonXpress_025_rawlib.basecaller.bam	
ERR1051179	SAMEA3594793	ERX1131464	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/009/ERR1051179/ERR1051179.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051179/20_IonXpress_037_rawlib.basecaller.bam	
ERR1055229	SAMEA3594684	ERX1135514	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/009/ERR1055229/ERR1055229.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1055229/32_IonXpress_043_rawlib.basecaller.bam	
ERR1055230	SAMEA3594685	ERX1135515	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/000/ERR1055230/ERR1055230.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1055230/32_IonXpress_044_rawlib.basecaller.bam	
ERR1051013	SAMEA3594623	ERX1131298	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/003/ERR1051013/ERR1051013.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051013/17_IonXpress_003_rawlib.basecaller.bam	
ERR1051015	SAMEA3594625	ERX1131300	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/005/ERR1051015/ERR1051015.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051015/17_IonXpress_007_rawlib.basecaller.bam	
ERR1051016	SAMEA3594626	ERX1131301	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/006/ERR1051016/ERR1051016.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051016/17_IonXpress_008_rawlib.basecaller.bam	
ERR1051020	SAMEA3594630	ERX1131305	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/000/ERR1051020/ERR1051020.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051020/28_IonXpress_002_rawlib.basecaller_28.bam	
ERR1051022	SAMEA3594632	ERX1131307	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/002/ERR1051022/ERR1051022.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051022/28_IonXpress_006_rawlib.basecaller_28.bam	
ERR1051023	SAMEA3594633	ERX1131308	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/003/ERR1051023/ERR1051023.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051023/28_IonXpress_007_rawlib.basecaller_28.bam	
ERR1051025	SAMEA3594635	ERX1131310	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/005/ERR1051025/ERR1051025.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051025/28_IonXpress_009_rawlib.basecaller_28.bam	
ERR1051031	SAMEA3594641	ERX1131316	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/001/ERR1051031/ERR1051031.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051031/28_IonXpress_017_rawlib.basecaller_28.bam	
ERR1051035	SAMEA3594645	ERX1131320	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/005/ERR1051035/ERR1051035.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051035/28_IonXpress_021_rawlib.basecaller.bam	
ERR1051038	SAMEA3594648	ERX1131323	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/008/ERR1051038/ERR1051038.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051038/28_IonXpress_024_rawlib.basecaller.bam	
ERR1051040	SAMEA3594650	ERX1131325	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/000/ERR1051040/ERR1051040.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051040/28_IonXpress_026_rawlib.basecaller.bam	
ERR1051042	SAMEA3594652	ERX1131327	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/002/ERR1051042/ERR1051042.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051042/28_IonXpress_028_rawlib.basecaller.bam	
ERR1051045	SAMEA3594655	ERX1131330	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/005/ERR1051045/ERR1051045.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051045/28_IonXpress_031_rawlib.basecaller_28.bam	
ERR1051046	SAMEA3594656	ERX1131331	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/006/ERR1051046/ERR1051046.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051046/28_IonXpress_032_rawlib.basecaller_28.bam	
ERR1051050	SAMEA3594660	ERX1131335	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/000/ERR1051050/ERR1051050.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051050/32_IonXpress_004_rawlib.basecaller.bam	
ERR1051051	SAMEA3594661	ERX1131336	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/001/ERR1051051/ERR1051051.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051051/32_IonXpress_005_rawlib.basecaller.bam	
ERR1051052	SAMEA3594662	ERX1131337	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/002/ERR1051052/ERR1051052.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051052/32_IonXpress_006_rawlib.basecaller.bam	
ERR1051053	SAMEA3594663	ERX1131338	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/003/ERR1051053/ERR1051053.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051053/32_IonXpress_009_rawlib.basecaller.bam	
ERR1051055	SAMEA3594665	ERX1131340	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/005/ERR1051055/ERR1051055.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051055/32_IonXpress_011_rawlib.basecaller.bam	
ERR1051057	SAMEA3594667	ERX1131342	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/007/ERR1051057/ERR1051057.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051057/32_IonXpress_013_rawlib.basecaller.bam	
ERR1051059	SAMEA3594669	ERX1131344	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/009/ERR1051059/ERR1051059.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051059/32_IonXpress_016_rawlib.basecaller.bam	
ERR1051060	SAMEA3594670	ERX1131345	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/000/ERR1051060/ERR1051060.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051060/32_IonXpress_017_rawlib.basecaller.bam	
ERR1051066	SAMEA3594676	ERX1131351	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/006/ERR1051066/ERR1051066.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051066/32_IonXpress_035_rawlib.basecaller.bam	
ERR1051069	SAMEA3594679	ERX1131354	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/009/ERR1051069/ERR1051069.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051069/32_IonXpress_038_rawlib.basecaller.bam	
ERR1051072	SAMEA3594682	ERX1131357	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/002/ERR1051072/ERR1051072.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051072/32_IonXpress_041_rawlib.basecaller.bam	
ERR1051075	SAMEA3594688	ERX1131360	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/005/ERR1051075/ERR1051075.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051075/35_IonXpress_003_rawlib.basecaller.bam	
ERR1051076	SAMEA3594689	ERX1131361	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/006/ERR1051076/ERR1051076.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051076/35_IonXpress_004_rawlib.basecaller.bam	
ERR1051080	SAMEA3594693	ERX1131365	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/000/ERR1051080/ERR1051080.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051080/35_IonXpress_008_rawlib.basecaller.bam	
ERR1051082	SAMEA3594695	ERX1131367	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/002/ERR1051082/ERR1051082.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051082/35_IonXpress_010_rawlib.basecaller.bam	
ERR1051083	SAMEA3594696	ERX1131368	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/003/ERR1051083/ERR1051083.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051083/35_IonXpress_011_rawlib.basecaller.bam	
ERR1051086	SAMEA3594699	ERX1131371	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/006/ERR1051086/ERR1051086.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051086/35_IonXpress_014_rawlib.basecaller.bam	
ERR1051089	SAMEA3594702	ERX1131374	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/009/ERR1051089/ERR1051089.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051089/35_IonXpress_017_rawlib.basecaller.bam	
ERR1051095	SAMEA3594708	ERX1131380	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/005/ERR1051095/ERR1051095.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051095/35_IonXpress_023_rawlib.basecaller.bam	
ERR1051098	SAMEA3594711	ERX1131383	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/008/ERR1051098/ERR1051098.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051098/35_IonXpress_026_rawlib.basecaller.bam	
ERR1051100	SAMEA3594713	ERX1131385	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/000/ERR1051100/ERR1051100.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051100/35_IonXpress_030_rawlib.basecaller.bam	
ERR1051102	SAMEA3594715	ERX1131387	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/002/ERR1051102/ERR1051102.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051102/35_IonXpress_032_rawlib.basecaller.bam	
ERR1051103	SAMEA3594716	ERX1131388	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/003/ERR1051103/ERR1051103.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051103/36_IonXpress_019_rawlib.basecaller.bam	
ERR1051105	SAMEA3594718	ERX1131390	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/005/ERR1051105/ERR1051105.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051105/36_IonXpress_021_rawlib.basecaller.bam	
ERR1051107	SAMEA3594720	ERX1131392	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/007/ERR1051107/ERR1051107.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051107/36_IonXpress_023_rawlib.basecaller.bam	
ERR1051108	SAMEA3594721	ERX1131393	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/008/ERR1051108/ERR1051108.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051108/36_IonXpress_024_rawlib.basecaller.bam	
ERR1051110	SAMEA3594723	ERX1131395	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/000/ERR1051110/ERR1051110.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051110/36_IonXpress_026_rawlib.basecaller.bam	
ERR1051119	SAMEA3594732	ERX1131404	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/009/ERR1051119/ERR1051119.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051119/36_IonXpress_035_rawlib.basecaller.bam	
ERR1051121	SAMEA3594734	ERX1131406	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/001/ERR1051121/ERR1051121.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051121/36_IonXpress_037_rawlib.basecaller.bam	
ERR1051122	SAMEA3594735	ERX1131407	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/002/ERR1051122/ERR1051122.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051122/36_IonXpress_038_rawlib.basecaller.bam	
ERR1051124	SAMEA3594737	ERX1131409	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/004/ERR1051124/ERR1051124.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051124/36_IonXpress_040_rawlib.basecaller.bam	
ERR1051125	SAMEA3594738	ERX1131410	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/005/ERR1051125/ERR1051125.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051125/36_IonXpress_041_rawlib.basecaller.bam	
ERR1051126	SAMEA3594739	ERX1131411	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/006/ERR1051126/ERR1051126.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051126/36_IonXpress_042_rawlib.basecaller.bam	
ERR1051130	SAMEA3594743	ERX1131415	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/000/ERR1051130/ERR1051130.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051130/36_IonXpress_046_rawlib.basecaller.bam	
ERR1051132	SAMEA3594745	ERX1131417	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/002/ERR1051132/ERR1051132.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051132/36_IonXpress_048_rawlib.basecaller.bam	
ERR1051134	SAMEA3594747	ERX1131419	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/004/ERR1051134/ERR1051134.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051134/39_IonXpress_002_rawlib.basecaller.bam	
ERR1051137	SAMEA3594750	ERX1131422	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/007/ERR1051137/ERR1051137.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051137/39_IonXpress_005_rawlib.basecaller.bam	
ERR1051141	SAMEA3594754	ERX1131426	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/001/ERR1051141/ERR1051141.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051141/39_IonXpress_011_rawlib.basecaller.bam	
ERR1051145	SAMEA3594759	ERX1131430	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/005/ERR1051145/ERR1051145.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051145/20_IonXpress_001_rawlib.basecaller.bam	
ERR1051154	SAMEA3594768	ERX1131439	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/004/ERR1051154/ERR1051154.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051154/20_IonXpress_010_rawlib.basecaller.bam	
ERR1051160	SAMEA3594774	ERX1131445	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/000/ERR1051160/ERR1051160.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051160/20_IonXpress_016_rawlib.basecaller.bam	
ERR1051164	SAMEA3594778	ERX1131449	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/004/ERR1051164/ERR1051164.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051164/20_IonXpress_020_rawlib.basecaller.bam	
ERR1051170	SAMEA3594784	ERX1131455	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/000/ERR1051170/ERR1051170.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051170/20_IonXpress_026_rawlib.basecaller.bam	
ERR1051172	SAMEA3594786	ERX1131457	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/002/ERR1051172/ERR1051172.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051172/20_IonXpress_030_rawlib.basecaller.bam	
ERR1051173	SAMEA3594787	ERX1131458	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/003/ERR1051173/ERR1051173.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051173/20_IonXpress_031_rawlib.basecaller.bam	
ERR1051174	SAMEA3594788	ERX1131459	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/004/ERR1051174/ERR1051174.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051174/20_IonXpress_032_rawlib.basecaller.bam	
ERR1051176	SAMEA3594790	ERX1131461	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/006/ERR1051176/ERR1051176.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051176/20_IonXpress_034_rawlib.basecaller.bam	
ERR1051177	SAMEA3594791	ERX1131462	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/007/ERR1051177/ERR1051177.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051177/20_IonXpress_035_rawlib.basecaller.bam	
ERR1051178	SAMEA3594792	ERX1131463	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/008/ERR1051178/ERR1051178.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1051178/20_IonXpress_036_rawlib.basecaller.bam	
ERR1055226	SAMEA3594796	ERX1135511	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/006/ERR1055226/ERR1055226.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1055226/20_IonXpress_040_rawlib.basecaller.bam	
ERR1055227	SAMEA3594797	ERX1135512	PRJEB11252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/007/ERR1055227/ERR1055227.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR1055227/20_IonXpress_041_rawlib.basecaller.bam	
